,stock,day,open,close,high,low,volume
1028,VNINDEX,2021_02_09,1090.88,1114.93,1114.93,1078.98,11470706411000.0
1029,VNINDEX,2021_02_17,1127.46,1155.78,1155.78,1127.46,12456091272000.0
1030,VNINDEX,2021_02_18,1157.1,1174.38,1174.38,1148.66,13888097985000.0
1031,VNINDEX,2021_02_19,1160.65,1173.5,1178.18,1157.6,13428772598000.0
1032,VNINDEX,2021_02_22,1173.57,1175.04,1182.67,1169.12,13816227394000.0
1033,VNINDEX,2021_02_23,1174.57,1177.64,1184.32,1168.32,14190041088000.0
1034,VNINDEX,2021_02_24,1184.32,1162.01,1185.58,1154.36,13997118915000.0
1035,VNINDEX,2021_02_25,1169.97,1165.43,1169.97,1155.74,12478247671000.0
1036,VNINDEX,2021_02_26,1148.88,1168.47,1169.28,1148.88,13688720377000.0
1037,VNINDEX,2021_03_01,1176.93,1186.17,1186.82,1174.45,14483567740000.0
1038,VNINDEX,2021_03_02,1196.16,1186.61,1196.16,1181.99,13657100139000.0
1039,VNINDEX,2021_03_03,1184.73,1186.95,1189.18,1180.25,13666485765000.0
1040,VNINDEX,2021_03_04,1191.78,1168.52,1191.9,1159.48,15177691618000.0
1041,VNINDEX,2021_03_05,1164.19,1168.69,1169.56,1155.6,13778673659000.0
1042,VNINDEX,2021_03_08,1180.33,1168.27,1181.25,1164.02,14345661650000.0
1043,VNINDEX,2021_03_09,1160.96,1161.97,1166.42,1150.94,13748443166000.0
1044,VNINDEX,2021_03_10,1163.86,1170.08,1170.59,1154.89,13084875594000.0
1045,VNINDEX,2021_03_11,1170.08,1181.73,1183.73,1170.08,13506489188000.0
1046,VNINDEX,2021_03_12,1185.21,1181.56,1186.52,1178.14,13123195703000.0
1047,VNINDEX,2021_03_15,1183.89,1184.56,1186.06,1178.8,13754360788000.0
1048,VNINDEX,2021_03_16,1184.91,1179.9,1184.91,1171.76,13437791756000.0
1049,VNINDEX,2021_03_17,1178.64,1186.09,1186.09,1176.26,14077273306000.0
1050,VNINDEX,2021_03_18,1196.6,1200.94,1200.94,1191.94,13467767698000.0
1051,VNINDEX,2021_03_19,1195.47,1194.05,1199.67,1191.96,14502672963000.0
1052,VNINDEX,2021_03_22,1200.05,1194.43,1200.21,1189.31,13642996889000.0
1053,VNINDEX,2021_03_23,1190.28,1183.45,1191.47,1177.1,13967334325000.0
1054,VNINDEX,2021_03_24,1169.42,1161.81,1174.2,1154.22,14764638168000.0
1055,VNINDEX,2021_03_25,1164.41,1163.1,1170.76,1154.44,13463457861000.0
1056,VNINDEX,2021_03_26,1162.71,1162.21,1165.76,1137.9,14128257158000.0
1057,VNINDEX,2021_03_29,1169.65,1175.68,1175.77,1165.78,12134562575000.0
1058,VNINDEX,2021_03_30,1179.64,1186.36,1187.29,1172.85,14450800078000.0
1059,VNINDEX,2021_03_31,1186.36,1191.44,1196.45,1186.36,12947346116000.0
1060,VNINDEX,2021_04_01,1194.59,1216.1,1217.26,1192.83,15209579205000.0
1061,VNINDEX,2021_04_02,1225.76,1224.45,1228.29,1221.07,14246318705000.0
1062,VNINDEX,2021_04_05,1245.28,1236.05,1245.28,1228.18,14919439644000.0
1063,VNINDEX,2021_04_06,1233.37,1239.96,1244.63,1231.14,15242084609000.0
1064,VNINDEX,2021_04_07,1237.39,1242.38,1242.38,1232.52,14748583483000.0
1065,VNINDEX,2021_04_08,1242.38,1234.89,1246.4,1232.26,13136317672000.0
1066,VNINDEX,2021_04_09,1231.51,1231.66,1234.98,1227.6,14064917633000.0
1067,VNINDEX,2021_04_12,1236.79,1252.45,1252.45,1232.35,19875358333000.0
1068,VNINDEX,2021_04_13,1262.44,1248.33,1268.02,1247.66,20299818363000.0
1069,VNINDEX,2021_04_14,1240.9,1255.87,1255.87,1233.01,17629869767000.0
1070,VNINDEX,2021_04_15,1262.25,1247.25,1265.87,1247.25,18909812999000.0
1071,VNINDEX,2021_04_16,1245.06,1238.71,1254.61,1227.14,19920653991000.0
1072,VNINDEX,2021_04_19,1243.58,1260.58,1260.58,1233.77,18206536186000.0
1073,VNINDEX,2021_04_20,1267.74,1268.28,1286.32,1261.28,20947004380000.0
1074,VNINDEX,2021_04_22,1264.31,1227.82,1271.98,1227.82,18437770000000.0
1075,VNINDEX,2021_04_23,1227.18,1248.53,1248.53,1216.15,17805888717000.0
1076,VNINDEX,2021_04_26,1251.25,1215.77,1251.25,1214.14,16748636805000.0
1077,VNINDEX,2021_04_27,1213.84,1219.75,1220.96,1204.14,12935095430000.0
1078,VNINDEX,2021_04_28,1220.26,1229.55,1230.91,1217.49,14125306466000.0
1079,VNINDEX,2021_04_29,1234.91,1239.39,1239.39,1231.25,17957024610000.0
1080,VNINDEX,2021_05_04,1222.08,1242.2,1242.8,1212.56,18656925966000.0
1081,VNINDEX,2021_05_05,1244.69,1256.43,1265.93,1244.69,18834854422000.0
1082,VNINDEX,2021_05_06,1255.42,1250.57,1261.49,1246.64,17824757312000.0
1083,VNINDEX,2021_05_07,1245.48,1241.81,1250.5,1231.92,20908588811000.0
1084,VNINDEX,2021_05_10,1239.96,1259.58,1259.58,1236.85,21453195929000.0
1085,VNINDEX,2021_05_11,1265.11,1256.04,1272.55,1256.04,20591034298000.0
1086,VNINDEX,2021_05_12,1251.97,1269.09,1269.09,1249.18,19167973661000.0
1087,VNINDEX,2021_05_13,1262.98,1261.99,1273.49,1261.99,20114864722000.0
1088,VNINDEX,2021_05_14,1266.43,1266.36,1271.45,1259.97,20089495201000.0
1089,VNINDEX,2021_05_17,1272.55,1258.7,1277.83,1258.5,20573504319000.0
1090,VNINDEX,2021_05_18,1259.57,1252.68,1262.22,1249.02,19617047550000.0
1091,VNINDEX,2021_05_19,1254.78,1262.49,1262.71,1250.58,19831710264000.0
1092,VNINDEX,2021_05_20,1264.62,1278.22,1278.22,1255.78,20911120664000.0
1093,VNINDEX,2021_05_21,1272.84,1283.93,1289.03,1268.46,20978496700000.0
1094,VNINDEX,2021_05_24,1287.5,1297.98,1299.83,1287.36,21593389101000.0
1095,VNINDEX,2021_05_25,1299.19,1308.58,1308.58,1297.23,19285950851000.0
1096,VNINDEX,2021_05_26,1308.04,1316.7,1317.3,1304.68,20367636171000.0
1097,VNINDEX,2021_05_27,1318.42,1303.57,1319.67,1299.99,21804296382000.0
1098,VNINDEX,2021_05_28,1307.79,1320.46,1323.09,1300.06,23356159520000.0
1099,VNINDEX,2021_05_31,1326.65,1328.05,1328.05,1307.56,23759254904000.0
1100,VNINDEX,2021_06_01,1329.47,1337.78,1346.34,1328.84,20900801169000.0
1101,VNINDEX,2021_06_02,1337.78,1340.78,1344.98,1330.82,24075634790000.0
1102,VNINDEX,2021_06_03,1345.21,1364.28,1366.0,1345.21,27639121223000.0
1103,VNINDEX,2021_06_04,1367.06,1374.05,1374.05,1360.42,29094799903000.0
1104,VNINDEX,2021_06_07,1374.59,1358.78,1375.74,1347.21,27473633675000.0
1105,VNINDEX,2021_06_08,1355.36,1319.88,1364.48,1318.11,28045676909000.0
1106,VNINDEX,2021_06_09,1323.52,1332.9,1339.14,1312.08,24143576540000.0
1107,VNINDEX,2021_06_10,1332.9,1323.58,1336.71,1317.49,23248554302000.0
1108,VNINDEX,2021_06_11,1326.79,1351.74,1352.47,1322.08,22523089968000.0
1109,VNINDEX,2021_06_14,1352.73,1361.72,1368.53,1352.73,23166966810000.0
1110,VNINDEX,2021_06_15,1361.58,1367.36,1372.72,1356.59,23117059713000.0
1111,VNINDEX,2021_06_16,1363.85,1356.52,1370.14,1350.73,22127072555000.0
1112,VNINDEX,2021_06_17,1341.06,1359.92,1364.55,1337.49,20096179637000.0
1113,VNINDEX,2021_06_18,1366.19,1377.77,1377.77,1363.52,20874892300000.0
1114,VNINDEX,2021_06_21,1373.59,1372.63,1381.74,1367.85,20408139547000.0
1115,VNINDEX,2021_06_22,1380.84,1379.97,1385.98,1375.0,19843080317000.0
1116,VNINDEX,2021_06_23,1383.15,1376.87,1388.33,1372.06,19036348449000.0
1117,VNINDEX,2021_06_24,1376.87,1379.72,1384.71,1372.99,16641791615000.0
1118,VNINDEX,2021_06_25,1382.11,1390.12,1390.12,1372.8,16636798958000.0
1119,VNINDEX,2021_06_28,1397.96,1405.81,1406.02,1390.56,21503514237000.0
1120,VNINDEX,2021_06_29,1408.34,1410.04,1416.34,1406.87,19375860202000.0
1121,VNINDEX,2021_06_30,1410.83,1408.55,1419.61,1408.18,17694820182000.0
1122,VNINDEX,2021_07_01,1412.15,1417.08,1417.27,1402.18,23555214477000.0
1123,VNINDEX,2021_07_02,1422.89,1420.27,1424.28,1415.82,22701576272000.0
1124,VNINDEX,2021_07_05,1411.13,1411.13,1421.52,1394.12,25882106283000.0
1125,VNINDEX,2021_07_06,1411.13,1354.79,1418.99,1354.79,26900402501000.0
1126,VNINDEX,2021_07_07,1354.79,1388.55,1388.55,1334.88,24468270497000.0
1127,VNINDEX,2021_07_08,1388.55,1374.68,1388.55,1363.92,18986452541000.0
1128,VNINDEX,2021_07_09,1374.68,1347.14,1374.68,1335.9,23414788868000.0
1129,VNINDEX,2021_07_12,1347.14,1296.3,1347.14,1270.06,28994659036000.0
1130,VNINDEX,2021_07_13,1296.3,1297.54,1307.73,1278.3,14261344902000.0
1131,VNINDEX,2021_07_14,1297.54,1279.91,1305.37,1264.68,17021973016000.0
1132,VNINDEX,2021_07_15,1279.91,1293.92,1299.18,1270.77,14064164195000.0
1133,VNINDEX,2021_07_16,1293.92,1299.31,1304.37,1293.92,13428421395000.0
1134,VNINDEX,2021_07_19,1299.31,1243.51,1299.31,1237.79,20004827163000.0
1135,VNINDEX,2021_07_20,1243.51,1273.29,1273.29,1225.52,16621807293000.0
1136,VNINDEX,2021_07_21,1273.29,1270.79,1284.33,1266.71,12683794492000.0
1137,VNINDEX,2021_07_22,1270.79,1293.67,1294.16,1266.54,14938598545000.0
1138,VNINDEX,2021_07_23,1293.67,1268.83,1295.63,1268.83,17938179996000.0
1139,VNINDEX,2021_07_26,1268.83,1272.71,1277.33,1254.57,14176554007000.0
1140,VNINDEX,2021_07_27,1272.71,1276.93,1288.35,1272.71,16336934529000.0
1141,VNINDEX,2021_07_28,1276.93,1277.07,1281.17,1271.78,11468527676000.0
1142,VNINDEX,2021_07_29,1277.07,1293.6,1293.6,1277.07,14460485851000.0
1143,VNINDEX,2021_07_30,1293.6,1310.05,1311.97,1293.6,20119430470000.0
1144,VNINDEX,2021_08_02,1310.05,1314.22,1322.35,1304.49,18304421833000.0
1145,VNINDEX,2021_08_03,1314.22,1332.44,1332.44,1314.22,20183209623000.0
1146,VNINDEX,2021_08_04,1332.44,1334.74,1340.76,1328.4,19310466960000.0
1147,VNINDEX,2021_08_05,1334.74,1345.55,1346.62,1326.8,17477550276000.0
1148,VNINDEX,2021_08_06,1345.55,1341.45,1351.85,1341.45,20616974032000.0
1149,VNINDEX,2021_08_09,1341.45,1359.86,1361.12,1334.69,20570235486000.0
1150,VNINDEX,2021_08_10,1359.86,1362.43,1370.35,1358.12,21027042955000.0
1151,VNINDEX,2021_08_11,1362.43,1357.79,1374.03,1357.79,24587892482000.0
1152,VNINDEX,2021_08_12,1357.79,1353.05,1365.01,1353.05,21615565690000.0
1153,VNINDEX,2021_08_13,1353.05,1357.05,1357.41,1336.74,22968442073000.0
1154,VNINDEX,2021_08_16,1357.05,1370.96,1372.33,1357.05,26135397358000.0
1155,VNINDEX,2021_08_17,1370.96,1363.09,1379.7,1359.11,24463343627000.0
1156,VNINDEX,2021_08_18,1363.09,1360.94,1370.5,1355.83,22535033709000.0
1157,VNINDEX,2021_08_19,1360.94,1374.85,1374.85,1352.94,21984670451000.0
1158,VNINDEX,2021_08_20,1374.85,1329.43,1374.85,1317.52,36787403318000.0
1159,VNINDEX,2021_08_23,1329.43,1298.86,1326.07,1298.86,24775630589000.0
1160,VNINDEX,2021_08_24,1298.86,1298.74,1307.56,1289.16,21189329672000.0
1161,VNINDEX,2021_08_25,1298.74,1309.55,1309.8,1291.7,15160463755000.0
1162,VNINDEX,2021_08_26,1309.55,1301.12,1316.26,1295.77,16699478225000.0
1163,VNINDEX,2021_08_27,1301.12,1313.2,1313.2,1285.16,20086616929000.0
1164,VNINDEX,2021_08_30,1313.2,1328.14,1329.62,1313.2,19779960154000.0
1165,VNINDEX,2021_08_31,1328.14,1331.47,1336.14,1325.69,21709114594000.0
1166,VNINDEX,2021_09_01,1331.47,1334.65,1338.02,1328.13,20870970294000.0
1167,VNINDEX,2021_09_06,1334.65,1346.39,1348.36,1334.65,26540140564000.0
1168,VNINDEX,2021_09_07,1346.39,1341.9,1353.66,1340.32,25693790480000.0
1169,VNINDEX,2021_09_08,1341.9,1333.61,1344.49,1328.35,18408318710000.0
1170,VNINDEX,2021_09_09,1333.61,1343.98,1345.59,1332.67,17909089088000.0
1171,VNINDEX,2021_09_10,1343.98,1345.31,1350.43,1343.98,17170446412000.0
1172,VNINDEX,2021_09_13,1345.31,1341.43,1350.69,1340.5,21618175089000.0
1173,VNINDEX,2021_09_14,1341.43,1339.7,1349.13,1336.84,17960777565000.0
1174,VNINDEX,2021_09_15,1339.7,1345.83,1347.7,1334.97,17038562716000.0
1175,VNINDEX,2021_09_16,1345.83,1345.87,1353.12,1341.23,16717423755000.0
1176,VNINDEX,2021_09_17,1345.87,1352.64,1356.45,1345.87,23641296225000.0
1177,VNINDEX,2021_09_20,1352.64,1350.48,1365.92,1349.18,22856900942000.0
1178,VNINDEX,2021_09_21,1350.48,1339.84,1350.48,1324.82,21900947861000.0
1179,VNINDEX,2021_09_22,1339.84,1350.68,1350.71,1336.63,17253347349000.0
1180,VNINDEX,2021_09_23,1350.68,1352.76,1361.09,1350.43,21715711741000.0
1181,VNINDEX,2021_09_24,1352.76,1351.17,1356.97,1348.07,16684812749000.0
1182,VNINDEX,2021_09_27,1351.17,1324.99,1354.38,1324.99,19416015419000.0
1183,VNINDEX,2021_09_28,1324.99,1339.31,1341.81,1316.41,16178940695000.0
1184,VNINDEX,2021_09_29,1339.31,1339.21,1340.9,1328.17,15192542012000.0
1185,VNINDEX,2021_09_30,1339.21,1342.06,1348.89,1339.21,13178478126000.0
1186,VNINDEX,2021_10_01,1342.06,1334.89,1344.06,1332.97,18159919819000.0
1187,VNINDEX,2021_10_04,1334.89,1339.54,1347.49,1333.53,21299470517000.0
1188,VNINDEX,2021_10_05,1339.54,1354.63,1354.63,1339.54,16682049604000.0
1189,VNINDEX,2021_10_06,1354.63,1362.82,1362.82,1354.63,17347802197000.0
1190,VNINDEX,2021_10_07,1362.82,1365.99,1367.64,1360.57,18617056118000.0
1191,VNINDEX,2021_10_08,1365.99,1372.73,1373.18,1365.93,16832092869000.0
1192,VNINDEX,2021_10_11,1372.73,1394.09,1394.64,1372.73,20830703789000.0
1193,VNINDEX,2021_10_12,1394.09,1394.8,1400.78,1389.43,20220225312000.0
1194,VNINDEX,2021_10_13,1394.8,1391.91,1400.67,1389.61,17446266071000.0
1195,VNINDEX,2021_10_14,1391.91,1391.85,1398.67,1388.89,20646956429000.0
1196,VNINDEX,2021_10_15,1391.85,1392.7,1399.03,1388.0,20442145230000.0
1197,VNINDEX,2021_10_18,1392.7,1395.53,1402.63,1390.88,22404112078000.0
1198,VNINDEX,2021_10_19,1395.53,1395.33,1399.66,1388.95,18398789333000.0
1199,VNINDEX,2021_10_20,1395.33,1393.8,1401.76,1376.15,22151098363000.0
1200,VNINDEX,2021_10_21,1393.8,1384.77,1398.45,1384.77,19950121888000.0
1201,VNINDEX,2021_10_22,1384.77,1389.24,1393.7,1384.77,19845911067000.0
1202,VNINDEX,2021_10_25,1389.24,1385.4,1395.72,1385.4,25356901932000.0
1203,VNINDEX,2021_10_26,1385.4,1391.63,1393.03,1377.56,19471851650000.0
1204,VNINDEX,2021_10_27,1391.63,1423.02,1423.02,1391.63,25344869200000.0
1205,VNINDEX,2021_10_28,1423.02,1438.01,1440.64,1420.42,24482639119000.0
1206,VNINDEX,2021_10_29,1438.01,1444.27,1447.62,1432.19,27542191403000.0
1207,VNINDEX,2021_11_01,1444.27,1438.97,1451.81,1435.57,31774668446000.0
1208,VNINDEX,2021_11_02,1438.97,1452.46,1452.46,1438.83,26947577711000.0
1209,VNINDEX,2021_11_03,1452.46,1444.3,1463.63,1440.67,41084779113000.0
1210,VNINDEX,2021_11_04,1444.3,1448.34,1451.98,1435.84,26442603458000.0
1211,VNINDEX,2021_11_05,1448.34,1456.51,1459.93,1444.51,24761564621000.0
1212,VNINDEX,2021_11_08,1456.51,1467.57,1470.49,1456.51,28740839135000.0
1213,VNINDEX,2021_11_09,1467.57,1461.5,1474.2,1457.57,28479013818000.0
1214,VNINDEX,2021_11_10,1461.5,1465.02,1470.19,1457.98,28358080847000.0
1215,VNINDEX,2021_11_11,1465.02,1462.35,1472.89,1449.18,35775174349000.0
1216,VNINDEX,2021_11_12,1462.35,1473.37,1474.98,1453.22,24545251357000.0
1217,VNINDEX,2021_11_15,1473.37,1476.57,1481.96,1466.01,32674368190000.0
1218,VNINDEX,2021_11_16,1476.57,1466.45,1476.97,1459.08,31736838960000.0
1219,VNINDEX,2021_11_17,1466.45,1475.85,1477.04,1464.78,24415280577000.0
1220,VNINDEX,2021_11_18,1475.85,1469.83,1482.68,1469.83,32891246300000.0
1221,VNINDEX,2021_11_19,1469.83,1452.35,1481.53,1434.69,43208091199000.0
1222,VNINDEX,2021_11_22,1452.35,1447.25,1466.46,1442.85,34220769264000.0
1223,VNINDEX,2021_11_23,1447.25,1463.63,1463.63,1438.41,24166411512000.0
1224,VNINDEX,2021_11_24,1463.63,1488.87,1491.05,1463.63,33692662713000.0
1225,VNINDEX,2021_11_25,1488.87,1500.81,1505.36,1488.87,29110835664000.0
1226,VNINDEX,2021_11_26,1500.81,1493.03,1511.68,1488.83,32730474299000.0
1227,VNINDEX,2021_11_29,1493.03,1484.84,1493.03,1464.83,29955924563000.0
1228,VNINDEX,2021_11_30,1484.84,1478.44,1503.09,1471.57,32695078046000.0
1229,VNINDEX,2021_12_01,1478.44,1485.19,1487.68,1471.3,24747618090000.0
1230,VNINDEX,2021_12_02,1485.19,1482.05,1493.84,1482.05,22020037928000.0
1231,VNINDEX,2021_12_03,1482.05,1443.32,1491.2,1443.32,30601993180000.0
1232,VNINDEX,2021_12_06,1443.32,1413.58,1452.55,1400.87,30032237792000.0
1233,VNINDEX,2021_12_07,1413.58,1446.77,1446.77,1413.58,19687920529000.0
1234,VNINDEX,2021_12_08,1446.77,1452.87,1460.28,1446.77,20027075207000.0
1235,VNINDEX,2021_12_09,1452.87,1467.98,1467.98,1446.88,17924754606000.0
1236,VNINDEX,2021_12_10,1467.98,1463.54,1475.85,1461.78,22068949265000.0
1237,VNINDEX,2021_12_13,1463.54,1476.21,1481.7,1463.54,23537089999000.0
1238,VNINDEX,2021_12_14,1476.21,1476.02,1485.14,1469.21,25191712891000.0
1239,VNINDEX,2021_12_15,1476.02,1475.5,1481.67,1468.21,23432528228000.0
1240,VNINDEX,2021_12_16,1475.5,1476.61,1482.32,1468.95,25114682168000.0
1241,VNINDEX,2021_12_17,1476.61,1479.79,1487.73,1476.61,31947942409000.0
1242,VNINDEX,2021_12_20,1479.79,1477.33,1483.85,1468.88,26506928080000.0
1243,VNINDEX,2021_12_21,1477.33,1478.74,1486.03,1472.43,26800203427000.0
1244,VNINDEX,2021_12_22,1478.74,1477.67,1489.24,1471.84,31636201264000.0
1245,VNINDEX,2021_12_23,1477.67,1456.96,1481.21,1447.14,37869887878000.0
1246,VNINDEX,2021_12_24,1456.96,1477.03,1478.8,1456.32,24020067081000.0
1247,VNINDEX,2021_12_27,1477.03,1488.88,1490.12,1469.91,20407208932000.0
1248,VNINDEX,2021_12_28,1488.88,1494.39,1499.77,1483.97,26587658546000.0
1249,VNINDEX,2021_12_29,1494.39,1485.82,1498.91,1485.82,23213804916000.0
1250,VNINDEX,2021_12_30,1490.96,1485.97,1493.38,1484.82,21072033748000.0
1251,VNINDEX,2021_12_31,1485.97,1498.28,1499.07,1485.97,24511555136000.0
1252,VNINDEX,2022_01_04,1508.55,1525.58,1526.69,1507.19,26416652884000.0
1253,VNINDEX,2022_01_05,1525.58,1522.5,1535.82,1522.5,30581936754000.0
1254,VNINDEX,2022_01_06,1522.5,1528.57,1536.24,1518.18,32977555169000.0
1255,VNINDEX,2022_01_07,1534.1,1528.48,1534.52,1524.96,29145568193000.0
1256,VNINDEX,2022_01_10,1528.48,1503.71,1536.45,1503.71,38746498487000.0
1257,VNINDEX,2022_01_11,1503.71,1492.31,1512.05,1488.4,34598071186000.0
1258,VNINDEX,2022_01_12,1489.11,1510.51,1510.51,1464.49,34566820805000.0
1259,VNINDEX,2022_01_13,1510.51,1496.05,1522.6,1495.13,29459340106000.0
1260,VNINDEX,2022_01_14,1496.05,1496.02,1503.25,1476.68,20929895632000.0
1261,VNINDEX,2022_01_17,1496.02,1452.84,1503.86,1452.84,29159666315000.0
1262,VNINDEX,2022_01_18,1439.29,1438.94,1452.14,1424.65,21028098650000.0
1263,VNINDEX,2022_01_19,1438.68,1442.79,1449.11,1434.46,16191639982000.0
1264,VNINDEX,2022_01_20,1438.99,1465.3,1469.08,1432.58,21225135451000.0
1265,VNINDEX,2022_01_21,1465.3,1472.89,1477.09,1463.06,21658780140000.0
1266,VNINDEX,2022_01_24,1472.89,1439.71,1472.89,1432.18,23467654315000.0
1267,VNINDEX,2022_01_25,1439.71,1479.58,1479.58,1424.36,20431896562000.0
1268,VNINDEX,2022_01_26,1479.58,1481.58,1490.45,1478.41,21882719231000.0
1269,VNINDEX,2022_01_27,1481.58,1470.76,1486.39,1464.06,15545363765000.0
1270,VNINDEX,2022_01_28,1470.76,1478.96,1484.48,1465.22,19132149840000.0
1271,VNINDEX,2022_02_07,1498.8,1497.66,1505.69,1493.89,17109991280000.0
1272,VNINDEX,2022_02_08,1496.26,1500.99,1503.33,1491.78,21066763311000.0
1273,VNINDEX,2022_02_09,1501.67,1505.38,1511.72,1499.53,23600407852000.0
1274,VNINDEX,2022_02_10,1510.66,1506.79,1512.88,1495.7,20065386640000.0
1275,VNINDEX,2022_02_11,1502.83,1501.71,1508.54,1499.06,18024497163000.0
1276,VNINDEX,2022_02_14,1486.73,1471.96,1495.99,1471.96,23785641514000.0
1277,VNINDEX,2022_02_15,1471.96,1492.75,1495.56,1470.06,17439393020000.0
1278,VNINDEX,2022_02_16,1499.07,1492.1,1499.5,1486.68,17701223186000.0
1279,VNINDEX,2022_02_17,1494.02,1507.99,1507.99,1492.49,18312414480000.0
1280,VNINDEX,2022_02_18,1494.3,1504.84,1507.29,1492.38,21070715764000.0
1281,VNINDEX,2022_02_21,1504.96,1510.84,1516.63,1500.97,21971641267000.0
1282,VNINDEX,2022_02_22,1499.18,1503.47,1506.38,1484.81,26933316368000.0
1283,VNINDEX,2022_02_23,1509.12,1512.3,1520.78,1507.37,21339719277000.0
1284,VNINDEX,2022_02_24,1508.73,1494.85,1513.25,1473.76,34013528763000.0
1285,VNINDEX,2022_02_25,1504.55,1498.89,1512.05,1498.89,24558522886000.0
1286,VNINDEX,2022_02_28,1499.43,1490.13,1502.36,1487.57,22573505550000.0
1287,VNINDEX,2022_03_01,1493.93,1498.78,1501.73,1491.48,24807874960000.0
1288,VNINDEX,2022_03_02,1499.37,1485.52,1500.41,1479.55,29278921186000.0
1289,VNINDEX,2022_03_03,1492.48,1505.0,1505.0,1487.69,29091524633000.0
1290,VNINDEX,2022_03_04,1506.79,1505.33,1509.19,1501.39,27565918492000.0
1291,VNINDEX,2022_03_07,1500.65,1499.05,1505.32,1493.87,29752957192000.0
1292,VNINDEX,2022_03_08,1487.37,1473.71,1495.97,1473.71,32200664990000.0
1293,VNINDEX,2022_03_09,1478.43,1473.74,1482.86,1462.8,28903612798000.0
1294,VNINDEX,2022_03_10,1485.11,1479.08,1488.59,1479.08,20361231623000.0
1295,VNINDEX,2022_03_11,1478.44,1466.54,1480.29,1458.88,26823365999000.0
1296,VNINDEX,2022_03_14,1459.28,1446.25,1461.06,1439.19,25583067522000.0
1297,VNINDEX,2022_03_15,1444.92,1452.74,1453.07,1437.27,20437771530000.0
1298,VNINDEX,2022_03_16,1459.68,1459.33,1462.98,1453.91,16442054560000.0
1299,VNINDEX,2022_03_17,1466.56,1461.34,1467.74,1459.14,19680090394000.0
1300,VNINDEX,2022_03_18,1467.67,1469.1,1474.86,1465.57,22280771909000.0
1301,VNINDEX,2022_03_21,1474.78,1494.95,1494.95,1474.38,21846708139000.0
1302,VNINDEX,2022_03_22,1500.08,1503.78,1507.71,1498.48,26664509750000.0
1303,VNINDEX,2022_03_23,1505.76,1502.34,1513.9,1501.67,24344987973000.0
1304,VNINDEX,2022_03_24,1503.91,1498.26,1505.39,1495.18,23629050726000.0
1305,VNINDEX,2022_03_25,1500.17,1498.5,1503.29,1494.55,22636740759000.0
1306,VNINDEX,2022_03_28,1490.44,1483.18,1496.79,1473.8,30456032303000.0
1307,VNINDEX,2022_03_29,1487.57,1497.76,1498.45,1487.57,21661247173000.0
1308,VNINDEX,2022_03_30,1491.92,1490.51,1503.89,1483.9,27769873524000.0
1309,VNINDEX,2022_03_31,1492.5,1492.15,1498.41,1488.27,19972439135000.0
1310,VNINDEX,2022_04_01,1489.48,1516.44,1516.87,1484.13,24726554042000.0
1311,VNINDEX,2022_04_04,1528.87,1524.7,1530.95,1522.82,25283763853000.0
1312,VNINDEX,2022_04_05,1521.4,1520.03,1527.57,1519.28,20543124274000.0
1313,VNINDEX,2022_04_06,1510.69,1522.9,1523.75,1507.62,28653534764000.0
1314,VNINDEX,2022_04_07,1524.12,1502.35,1524.92,1502.35,25271756791000.0
1315,VNINDEX,2022_04_08,1504.31,1482.0,1507.73,1482.0,22443573395000.0
1316,VNINDEX,2022_04_12,1487.94,1455.25,1490.58,1455.25,19991324890000.0
1317,VNINDEX,2022_04_13,1459.48,1477.2,1477.2,1448.52,19550068401000.0
1318,VNINDEX,2022_04_14,1483.08,1472.12,1484.34,1471.75,17203164536000.0
1319,VNINDEX,2022_04_15,1470.32,1458.56,1478.95,1456.39,20796545866000.0
1320,VNINDEX,2022_04_18,1455.04,1432.6,1456.07,1425.07,24707281576000.0
1321,VNINDEX,2022_04_19,1435.82,1406.45,1442.04,1406.45,20863411823000.0
1322,VNINDEX,2022_04_20,1401.63,1384.72,1410.64,1384.72,19384116830000.0
1323,VNINDEX,2022_04_21,1369.8,1370.21,1392.33,1356.58,21954698836000.0
1324,VNINDEX,2022_04_22,1378.28,1379.23,1392.89,1352.43,22954016516000.0
1325,VNINDEX,2022_04_25,1377.75,1310.92,1382.13,1298.38,19545507969000.0
1326,VNINDEX,2022_04_26,1285.4,1341.34,1341.34,1261.4,19176008573000.0
1327,VNINDEX,2022_04_27,1331.73,1353.77,1355.92,1314.81,12998703421000.0
1328,VNINDEX,2022_04_28,1353.48,1350.99,1358.07,1344.1,12242279216000.0
1329,VNINDEX,2022_04_29,1347.08,1366.8,1369.31,1343.24,15396168950000.0
1330,VNINDEX,2022_05_04,1366.11,1348.68,1366.39,1348.68,13475493224000.0
1331,VNINDEX,2022_05_05,1361.62,1360.68,1362.18,1331.41,14409280293000.0
1332,VNINDEX,2022_05_06,1333.55,1329.26,1350.09,1328.13,14769320898000.0
1333,VNINDEX,2022_05_09,1313.49,1269.62,1314.52,1265.54,17121158359000.0
1334,VNINDEX,2022_05_10,1240.93,1293.56,1293.56,1232.57,16083408459000.0
1335,VNINDEX,2022_05_11,1295.39,1301.53,1305.17,1277.91,10278568314000.0
1336,VNINDEX,2022_05_12,1290.4,1238.84,1291.65,1238.05,13985517319000.0
1337,VNINDEX,2022_05_13,1235.03,1182.77,1237.8,1180.6,18371147725000.0
